date,cash,holdings,equity,n_positions,drawdown
2021-09-03,4324.709728240967,121264.36497879028,125589.07470703125,9,-0.0021824924855978756
2021-09-07,4324.709728240967,120200.88331985474,124525.5930480957,9,-0.010631958497524296
2021-09-08,4324.709728240967,119428.61782836914,123753.32755661011,9,-0.016767683517006415
2021-09-09,4324.709728240967,120179.21648788452,124503.92621612549,9,-0.010804103601090742
2021-09-10,4324.709728240967,120195.33089828491,124520.04062652588,9,-0.01067607303108864
2021-09-13,4324.709728240967,120455.37176895142,124780.08149719238,9,-0.008610022827075126
2021-09-14,4324.709728240967,120154.40520477295,124479.11493301392,9,-0.011001231677162493
2021-09-15,4324.709728240967,121431.73238372803,125756.442111969,9,-0.0008527420497124183
2021-09-16,4324.709728240967,122002.78998565674,126327.4997138977,9,0.0
2021-09-17,4324.709728240967,120324.8920249939,124649.60175323486,9,-0.013282127521425546
2021-09-20,4324.709728240967,117887.75435256958,122212.46408081055,9,-0.032574345589097775
2021-09-21,4324.709728240967,117841.58127212524,122166.29100036621,9,-0.03293984859160248
2021-09-22,4324.709728240967,119478.9786491394,123803.68837738037,9,-0.019978320969172847
2021-09-23,4324.709728240967,121027.2873916626,125351.99711990356,9,-0.00772201299165598
2021-09-24,4324.709728240967,121237.00218200684,125561.7119102478,9,-0.0060619248016799965
2021-09-27,4324.709728240967,120155.5083732605,124480.21810150146,9,-0.014622957127940484
2021-09-28,4324.709728240967,115718.4773902893,120043.18711853027,9,-0.049746196272386745
2021-09-29,4324.709728240967,114492.5927734375,118817.30250167847,9,-0.059450216534231104
2021-09-30,4324.709728240967,114075.28994750977,118399.99967575073,9,-0.06275355766639024
2021-10-01,4324.709728240967,114795.72121047974,119120.4309387207,9,-0.05705067219330173
2021-10-04,2363.9637298583984,114370.00581741333,116733.96954727173,9,-0.0759417402256285
2021-10-05,13219.223587036133,105759.24291610718,118978.46650314331,8,-0.05817445312697744
2021-10-06,13219.223587036133,106100.65483856201,119319.87842559814,8,-0.0554718592877258
2021-10-07,13219.223587036133,106890.02277755737,120109.2463645935,8,-0.049223275718961346
2021-10-08,13219.223587036133,106048.50048065186,119267.72406768799,8,-0.055884709680777855
2021-10-11,13219.223587036133,105693.03832244873,118912.26190948486,8,-0.05869852424220079
2021-10-12,1385.0237503051758,116562.25758361816,117947.28133392334,9,-0.06633724564290122
2021-10-13,11841.973823547363,106780.2753944397,118622.24921798706,8,-0.06099424522262564
2021-10-14,11841.973823547363,108719.22978210449,120561.20360565186,8,-0.04564561256500099
2021-10-15,11841.973823547363,108966.08376312256,120808.05758666992,8,-0.0436915330369716
2021-10-18,11841.973823547363,110385.95677947998,122227.93060302734,8,-0.03245191363839961
2021-10-19,11841.973823547363,111725.64806365967,123567.62188720703,8,-0.02184700744446899
2021-10-20,11841.973823547363,111344.69065093994,123186.6644744873,8,-0.024862640727661534
2021-10-21,11841.973823547363,112116.09244537354,123958.0662689209,8,-0.018756275952132473
2021-10-22,11841.973823547363,112646.15946960449,124488.13329315186,8,-0.014560301002644604
2021-10-25,11841.973823547363,112726.13456726074,124568.1083908081,8,-0.013927223502991914
2021-10-26,11841.973823547363,111907.45829772949,123749.43212127686,8,-0.020407809847100333
2021-10-27,11841.973823547363,111140.39897918701,122982.37280273438,8,-0.026479799875239074
2021-10-28,11841.973823547363,113123.78678131104,124965.7606048584,8,-0.010779435294162587
2021-10-29,11841.973823547363,114857.12177276611,126699.09559631348,8,0.0
2021-11-01,11841.973823547363,114302.67737579346,126144.65119934082,8,-0.004376072255000252
2021-11-02,11841.973823547363,115733.05991363525,127575.03373718262,8,0.0
2021-11-03,11841.973823547363,116241.66828155518,128083.64210510254,8,0.0
2021-11-04,11841.973823547363,118417.88209533691,130259.85591888428,8,0.0
2021-11-05,11841.973823547363,119095.63105773926,130937.60488128662,8,0.0
2021-11-08,11841.973823547363,120038.27061462402,131880.2444381714,8,0.0
2021-11-09,11841.973823547363,120248.40329742432,132090.37712097168,8,0.0
2021-11-10,11841.973823547363,116655.02848815918,128497.00231170654,8,-0.027203910592020097
2021-11-11,11841.973823547363,117961.38816833496,129803.36199188232,8,-0.017314017712242946
2021-11-12,11841.973823547363,119894.26558685303,131736.2394104004,8,-0.002681025811948179
2021-11-15,11841.973823547363,119364.31825256348,131206.29207611084,8,-0.006693031423865015
2021-11-16,11841.973823547363,120633.25379943848,132475.22762298584,8,0.0
2021-11-17,11841.973823547363,120023.8949432373,131865.86876678467,8,-0.004599794747553565
2021-11-18,11841.973823547363,120628.56478881836,132470.53861236572,8,-3.5395376964064695e-05
2021-11-19,11841.973823547363,119155.26240539551,130997.23622894287,8,-0.011156737909137404
2021-11-22,11841.973823547363,116899.80497741699,128741.77880096436,8,-0.028182241231142435
2021-11-23,11841.973823547363,116961.46040344238,128803.43422698975,8,-0.02771683024728011
2021-11-24,11841.973823547363,117890.60231781006,129732.57614135742,8,-0.020703127149430456
2021-11-26,11841.973823547363,114843.2147140503,126685.18853759766,8,-0.043706579632126985
2021-11-29,11841.973823547363,118369.52165985107,130211.49548339844,8,-0.017087965653697967
2021-11-30,11841.973823547363,115201.08768463135,127043.06150817871,8,-0.041005146488720556
2021-12-01,11841.973823547363,113008.51002120972,124850.48384475708,8,-0.05755599680815937
2021-12-02,11841.973823547363,113386.00707244873,125227.9808959961,8,-0.054706429700312253
2021-12-03,11841.973823547363,112082.95830917358,123924.93213272095,8,-0.06454259897252912
2021-12-06,11841.973823547363,112241.76229476929,124083.73611831665,8,-0.06334385420760114
2021-12-07,11841.973823547363,117510.18686294556,129352.16068649292,8,-0.02357472406373906
2021-12-08,11841.973823547363,117861.81964111328,129703.79346466064,8,-0.02092039551887004
2021-12-09,11841.973823547363,115520.43719863892,127362.41102218628,8,-0.03859451078167031
2021-12-10,11841.973823547363,116939.42722320557,128781.40104675293,8,-0.02788314949527959
2021-12-13,11841.973823547363,114763.31429290771,126605.28811645508,8,-0.04430971444137577
2021-12-14,11841.973823547363,112798.1612663269,124640.13508987427,8,-0.059143831444544714
2021-12-15,11841.973823547363,116099.35939788818,127941.33322143555,8,-0.03422446960765679
2021-12-16,11841.973823547363,113317.65990447998,125159.63372802734,8,-0.05522235384096197
2021-12-17,11841.973823547363,112725.08071136475,124567.05453491211,8,-0.05969548594081131
2021-12-20,11841.973823547363,111583.2822341919,123425.25605773926,8,-0.06831444435032108
2021-12-21,11841.973823547363,115107.27353668213,126949.24736022949,8,-0.04171331019322988
2021-12-22,11841.973823547363,116531.26288604736,128373.23670959473,8,-0.03096421109813119
2021-12-23,11841.973823547363,117394.13718414307,129236.11100769043,8,-0.02445073447628776
2021-12-27,11841.973823547363,121157.11275482178,132999.08657836914,8,0.0
2021-12-28,11841.973823547363,120126.21095275879,131968.18477630615,8,-0.007751194602795497
2021-12-29,11841.973823547363,120320.80892944336,132162.78275299072,8,-0.006288041872269723
2021-12-30,11841.973823547363,118984.08094024658,130826.05476379395,8,-0.016338697283418857
2021-12-31,11841.973823547363,118852.70929718018,130694.68312072754,8,-0.01732646078199751
2022-01-03,11841.973823547363,117613.83716583252,129455.81098937988,8,-0.026641352810354846
2022-01-04,11841.973823547363,116949.43641662598,128791.41024017334,8,-0.031636881473741885
2022-01-05,11841.973823547363,113246.45132827759,125088.42515182495,8,-0.059479065834657896
2022-01-06,22596.169456481934,104356.65994644165,126952.82940292358,7,-0.04546089248427154
2022-01-07,9931.708839416504,115073.29390335083,125005.00274276733,8,-0.060106306300767964
2022-01-10,9931.708839416504,115421.02085876465,125352.72969818115,8,-0.05749179995820808
2022-01-11,20779.468605041504,105624.81732559204,126404.28593063354,7,-0.04958530781976189
2022-01-12,20779.468605041504,106821.96006774902,127601.42867279053,7,-0.040584172752179515
2022-01-13,8032.718860626221,117589.53923416138,125622.2580947876,8,-0.05546525674245728
2022-01-14,8032.718860626221,120731.01504516602,128763.73390579224,8,-0.031844975642605244
2022-01-18,8032.718860626221,115872.10845184326,123904.82731246948,8,-0.06837835882835863
2022-01-19,8032.718860626221,113839.97790908813,121872.69676971436,8,-0.0836576407770937
2022-01-20,19008.659351348877,101261.65635299683,120270.3157043457,7,-0.09570570145625068
2022-01-21,19008.659351348877,98096.5108833313,117105.17023468018,7,-0.11950395113671353
2022-01-24,32997.711444854736,85214.6713218689,118212.38276672363,6,-0.11117898770629908
2022-01-25,32997.711444854736,83202.54151535034,116200.25296020508,6,-0.12630788714676944
2022-01-26,31809.981616973877,84922.48140716553,116732.4630241394,7,-0.1223062802363285
2022-01-27,31809.981616973877,84157.89851379395,115967.88013076782,7,-0.1280550632771884
2022-01-28,31809.981616973877,84469.33962631226,116279.32124328613,7,-0.1257133846947961
2022-01-31,31809.981616973877,85367.12133598328,117177.10295295715,7,-0.11896309991639642
2022-02-01,31809.981616973877,86063.56088256836,117873.54249954224,7,-0.11372667638521139
2022-02-02,31809.981616973877,86000.54071617126,117810.52233314514,7,-0.1142005154770308
2022-02-03,31809.981616973877,84228.39064025879,116038.37225723267,7,-0.12752504364864525
2022-02-04,31809.981616973877,84653.23040390015,116463.21202087402,7,-0.12433073777353665
2022-02-07,31809.981616973877,85445.93069267273,117255.9123096466,7,-0.11837054429276805
2022-02-08,31809.981616973877,85199.15078735352,117009.13240432739,7,-0.12022604504595402
2022-02-09,20248.461780548096,98344.75080680847,118593.21258735657,8,-0.10831558593091517
2022-02-10,20248.461780548096,97574.93983268738,117823.40161323547,8,-0.11410367811955957
2022-02-11,20248.461780548096,98901.19997024536,119149.66175079346,8,-0.10413172890037081
2022-02-14,31511.001163482666,86344.56100463867,117855.56216812134,7,-0.11386186777549445
2022-02-15,31511.001163482666,87763.42073822021,119274.42190170288,7,-0.10319367621054343
2022-02-16,31511.001163482666,89180.79845428467,120691.79961776733,7,-0.09253662771097149
2022-02-17,19466.060009002686,99653.1934967041,119119.25350570679,8,-0.10436036389230174
2022-02-18,19466.060009002686,99111.69367599487,118577.75368499756,8,-0.1084318190777489
2022-02-22,19466.060009002686,97487.8537349701,116953.91374397278,8,-0.12064122579474867
2022-02-23,32042.609539031982,85023.59066772461,117066.20020675659,7,-0.119796960877804
2022-02-24,32042.609539031982,83225.70993995667,115268.31947898865,7,-0.1333149539258882
2022-02-25,42525.664852142334,75323.67987442017,117849.3447265625,6,-0.11390861577744538
2022-02-28,42525.664852142334,75532.34895896912,118058.01381111145,6,-0.11233966451682154
2022-03-01,42525.664852142334,73586.64057922363,116112.30543136597,6,-0.12696915130355213
2022-03-02,42525.664852142334,76482.65896606445,119008.32381820679,6,-0.10519442742126173
2022-03-03,42525.664852142334,77040.86862945557,119566.5334815979,6,-0.10099733345804718
2022-03-04,42525.664852142334,79600.74211502075,122126.40696716309,6,-0.08175003220641952
2022-03-07,42525.664852142334,80174.4183807373,122700.08323287964,6,-0.07743664720148935
2022-03-08,52503.30472946167,69967.62900924683,122470.9337387085,5,-0.07915958756195651
2022-03-09,52503.30472946167,68411.99238586426,120915.29711532593,5,-0.09085618385749505
2022-03-10,52503.30472946167,72328.35311889648,124831.65784835815,5,-0.061409660322729875
2022-03-11,52503.30472946167,72841.99950790405,125345.30423736572,5,-0.057547630874092204
2022-03-14,52503.30472946167,71728.95000076294,124232.25473022461,5,-0.06591648163672703
2022-03-15,52503.30472946167,69040.7484664917,121544.05319595337,5,-0.0861286620616446
2022-03-16,52503.30472946167,67683.86128997803,120187.1660194397,5,-0.0963308913507468
2022-03-17,52503.30472946167,70328.37969970703,122831.6844291687,5,-0.07644715772697686
2022-03-18,52503.30472946167,70455.81126785278,122959.11599731445,5,-0.07548901905532024
2022-03-21,52503.30472946167,72500.04162597656,125003.34635543823,5,-0.06011876042636921
2022-03-22,52503.30472946167,72642.56240081787,125145.86713027954,5,-0.059047168293611674
2022-03-23,52503.30472946167,74187.93976593018,126691.24449539185,5,-0.047427709808070206
2022-03-24,52503.30472946167,75244.74083328247,127748.04556274414,5,-0.039481782549918853
2022-03-25,52503.30472946167,76239.95153808594,128743.25626754761,5,-0.03199894390488012
2022-03-28,52503.30472946167,73627.89967346191,126131.20440292358,5,-0.05163856649044496
2022-03-29,52503.30472946167,73105.38758087158,125608.69231033325,5,-0.0555672558223258
2022-03-30,52503.30472946167,73945.9479675293,126449.25269699097,5,-0.049247209510109746
2022-03-31,39868.084117889404,84984.35077285767,124852.43489074707,6,-0.06125344088601459
2022-04-01,39868.084117889404,84608.19799423218,124476.28211212158,6,-0.06408167669050513
2022-04-04,27473.944606781006,97215.83017730713,124689.77478408813,7,-0.06247645760623155
2022-04-05,27473.944606781006,95057.32051849365,122531.26512527466,7,-0.0787059649986871
2022-04-06,27473.944606781006,95530.80087280273,123004.74547958374,7,-0.07514593788504165
2022-04-07,27473.944606781006,96054.59878921509,123528.5433959961,7,-0.07120758063847732
2022-04-08,27473.944606781006,98155.99168014526,125629.93628692627,7,-0.05540752557800932
2022-04-11,27473.944606781006,95850.67186355591,123324.61647033691,7,-0.07274087632422643
2022-04-12,27473.944606781006,96148.23881912231,123622.18342590332,7,-0.07050351542783351
2022-04-13,27473.944606781006,97673.53081130981,125147.47541809082,7,-0.0590350758210042
2022-04-14,27473.944606781006,97366.24263381958,124840.18724060059,7,-0.0613455291135474
2022-04-18,27473.944606781006,97365.31996917725,124839.26457595825,7,-0.061352466489330015
2022-04-19,27473.944606781006,96881.70324707031,124355.64785385132,7,-0.06498870741811236
2022-04-20,15188.944606781006,108277.291431427,123466.23603820801,8,-0.07167606023026285
2022-04-21,15188.944606781006,104443.52017974854,119632.46478652954,8,-0.10050160595624369
2022-04-22,15188.944606781006,101098.18265151978,116287.12725830078,8,-0.12565469244949223
2022-04-25,15188.944606781006,99246.3089466095,114435.2535533905,8,-0.13957865051982876
2022-04-26,15188.944606781006,99111.50986671448,114300.45447349548,8,-0.14059218439711285
2022-04-27,26615.084300994873,88333.91100883484,114948.99530982971,7,-0.13571590401790834
2022-04-28,26615.084300994873,89970.76914024353,116585.8534412384,7,-0.12340861549796667
2022-04-29,26615.084300994873,87287.16201400757,113902.24631500244,7,-0.14358625126431956
2022-05-02,26615.084300994873,87117.48949813843,113732.5737991333,7,-0.14486199322792437
2022-05-03,26615.084300994873,88739.4694404602,115354.55374145508,7,-0.1326665715596257
2022-05-04,26615.084300994873,91974.32165145874,118589.40595245361,7,-0.1083442074425427
2022-05-05,26615.084300994873,89553.42054748535,116168.50484848022,7,-0.12654659639313814
2022-05-06,26615.084300994873,89748.2208366394,116363.30513763428,7,-0.12508192250577832
2022-05-09,26615.084300994873,84883.55953598022,111498.6438369751,7,-0.16165857446490806
2022-05-10,26615.084300994873,86091.2787475586,112706.36304855347,7,-0.15257791652469943
2022-05-11,26615.084300994873,87568.68165206909,114183.76595306396,7,-0.1414695477191742
2022-05-12,37068.13402938843,76094.9698753357,113163.10390472412,6,-0.14914375116371004
2022-05-13,37068.13402938843,79820.649269104,116888.78329849243,6,-0.12113093175556344
2022-05-16,37068.13402938843,80267.1206703186,117335.25469970703,6,-0.11777398087190816
2022-05-17,37068.13402938843,80394.23993301392,117462.37396240234,6,-0.11681819037765995
2022-05-18,49097.983978271484,66664.77958679199,115762.76356506348,5,-0.12959730368636202
2022-05-19,59061.83354187012,57218.57229614258,116280.4058380127,4,-0.12570522979122145
2022-05-20,59061.83354187012,56747.40892410278,115809.2424659729,4,-0.12924783586590427
2022-05-23,59061.83354187012,58808.45893096924,117870.29247283936,4,-0.11375111284403605
2022-05-24,59061.83354187012,59479.378356933594,118541.21189880371,4,-0.10870657123683469
2022-05-25,59061.83354187012,59424.33151245117,118486.16505432129,4,-0.10912046012809395
2022-05-26,59061.83354187012,61634.90732574463,120696.74086761475,4,-0.0924994752013224
2022-05-27,59061.83354187012,62400.640769958496,121462.47431182861,4,-0.08674204134283758
2022-05-31,59061.83354187012,60845.35988998413,119907.19343185425,4,-0.09843596285753853
2022-06-01,59061.83354187012,62710.219745635986,121772.0532875061,4,-0.08441436388548096
2022-06-02,59061.83354187012,62198.78915786743,121260.62269973755,4,-0.08825973306000678
2022-06-03,59061.83354187012,63407.60001373291,122469.43355560303,4,-0.07917086721164479
2022-06-06,59061.83354187012,63357.190116882324,122419.02365875244,4,-0.07954989159555204
2022-06-07,59061.83354187012,63823.53915786743,122885.37269973755,4,-0.07604348374732728
2022-06-08,59061.83354187012,63603.28181838989,122665.11536026001,4,-0.07769956534265277
2022-06-09,59061.83354187012,61590.93246459961,120652.76600646973,4,-0.09283011552582654
2022-06-10,59061.83354187012,60287.400020599365,119349.23356246948,4,-0.10263117865743043
2022-06-13,59061.83354187012,57073.2993812561,116135.13292312622,4,-0.12679751484838886
2022-06-14,59061.83354187012,56810.68090057373,115872.51444244385,4,-0.12877210345225587
2022-06-15,59061.83354187012,55029.17912864685,114091.01267051697,4,-0.1421669456106428
2022-06-16,59061.83354187012,51337.46846008301,110399.30200195312,4,-0.1699243593158002
2022-06-17,59061.83354187012,50217.85924720764,109279.69278907776,4,-0.17834253151291257
2022-06-21,59061.83354187012,51918.679302215576,110980.5128440857,4,-0.1655543229713018
2022-06-22,59061.83354187012,50067.98040390015,109129.81394577026,4,-0.17946944784868135
2022-06-23,95711.45344734192,12758.679771423338,108470.13321876526,1,-0.18442948737960163
2022-06-24,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-06-27,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-06-28,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-06-29,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-06-30,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-01,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-05,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-06,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-07,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-08,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-11,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-12,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-13,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-14,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-15,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-18,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-19,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-20,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-21,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-22,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-25,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-26,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-27,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-28,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-07-29,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-08-01,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-08-02,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-08-03,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-08-04,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-08-05,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-08-08,108717.30377388,0.0,108717.30377388,0,-0.18257104938973545
2022-08-09,98021.48353767395,10741.400131225586,108762.88366889954,1,-0.18222834105848185
2022-08-10,98021.48353767395,10856.210052490234,108877.69359016418,1,-0.18136510263919392
2022-08-11,87379.24391365051,21316.17008972168,108695.41400337219,2,-0.18273563526074377
2022-08-12,87379.24391365051,21833.86001586914,109213.10392951965,2,-0.17884320306841883
2022-08-15,87379.24391365051,22100.129974365234,109479.37388801575,2,-0.1768411595555922
2022-08-16,76471.84420204163,32948.78064727783,109420.62484931946,3,-0.17728288468474684
2022-08-17,76471.84420204163,32832.32029724121,109304.16449928284,3,-0.17815853242814694
2022-08-18,76471.84420204163,32632.230598449707,109104.07480049133,3,-0.17966297658591646
2022-08-19,76471.84420204163,32354.960571289062,108826.80477333069,3,-0.18174772794995886
2022-08-22,76471.84420204163,31909.19076538086,108381.03496742249,3,-0.18509940364470534
2022-08-23,76471.84420204163,31833.60986328125,108305.45406532288,3,-0.18566768500696162
2022-08-24,76471.84420204163,31838.321014404297,108310.16521644592,3,-0.18563226257479126
2022-08-25,76471.84420204163,32129.209617614746,108601.05381965637,3,-0.1834451151988652
2022-08-26,76471.84420204163,31401.739784240723,107873.58398628235,3,-0.1889148507593824
2022-08-29,76471.84420204163,31239.209968566895,107711.05417060852,3,-0.19013688784140448
2022-08-30,76471.84420204163,30889.069458007812,107360.91366004944,3,-0.19276954133976343
2022-08-31,76471.84420204163,30719.189529418945,107191.03373146057,3,-0.19404684280821194
2022-09-01,76471.84420204163,30635.899726867676,107107.7439289093,3,-0.19467308622607327
2022-09-02,76471.84420204163,30124.76936340332,106596.61356544495,3,-0.1985161980595006
2022-09-06,76471.84420204163,30055.059341430664,106526.90354347229,3,-0.1990403371627536
2022-09-07,76471.84420204163,30688.780067443848,107160.62426948547,3,-0.19427548694974284
2022-09-08,76471.84420204163,30666.600730895996,107138.44493293762,3,-0.19444225002397475
2022-09-09,76471.84420204163,31024.48983001709,107496.33403205872,3,-0.19175133606111672
2022-09-12,76471.84420204163,31041.429832458496,107513.27403450012,3,-0.1916239667469567
2022-09-13,65746.4441165924,40410.85942077637,106157.30353736877,4,-0.2018193036625403
2022-09-14,65746.4441165924,40528.9993057251,106275.4434223175,4,-0.2009310277503661
2022-09-15,65746.4441165924,39560.000228881836,105306.44434547424,4,-0.2082167851324086
2022-09-16,74448.56435585022,30930.320251464844,105378.88460731506,3,-0.2076721177688614
2022-09-19,74448.56435585022,31186.70994567871,105635.27430152893,3,-0.20574436246760386
2022-09-20,74448.56435585022,30804.220405578613,105252.78476142883,3,-0.20862024342243068
2022-09-21,74448.56435585022,30407.90988922119,104856.47424507141,3,-0.21160004220566442
2022-09-22,74448.56435585022,30435.609336853027,104884.17369270325,3,-0.21139177425176747
2022-09-23,74448.56435585022,30183.13938140869,104631.70373725891,3,-0.2132900576305452
2022-09-26,74448.56435585022,29665.669258117676,104114.2336139679,3,-0.21718083715846404
2022-09-27,94338.36458015442,9787.659790039062,104126.02437019348,1,-0.2170921842471627
2022-09-28,94338.36458015442,9973.849868774414,104312.21444892883,1,-0.2156922492286193
2022-09-29,94338.36458015442,9793.25,104131.61458015442,1,-0.21705015230465274
2022-09-30,94338.36458015442,9726.170104980469,104064.53468513489,1,-0.2175545158814658
2022-10-03,94338.36458015442,9986.75,104325.11458015442,1,-0.2155952550946183
2022-10-04,94338.36458015442,10174.659790039062,104513.02437019348,1,-0.2141823898270938
2022-10-05,94338.36458015442,10279.150131225586,104617.51471138,1,-0.21339674276834542
2022-10-06,83924.04451179504,20346.309768676758,104270.3542804718,2,-0.21600698949890196
2022-10-07,83924.04451179504,19879.339721679688,103803.38423347473,2,-0.2195180665973293
2022-10-10,83924.04451179504,20066.549865722656,103990.5943775177,2,-0.21811046186214456
2022-10-11,83924.04451179504,20053.349807739258,103977.3943195343,2,-0.21820971110003773
2022-10-12,83924.04451179504,19829.56999206543,103753.61450386047,2,-0.2198922776606883
2022-10-13,93365.9845905304,10535.839965820312,103901.82455635071,1,-0.21877790871047065
2022-10-14,93365.9845905304,10304.839965820312,103670.82455635071,1,-0.22051476274415527
2022-10-17,93365.9845905304,10303.440307617188,103669.42489814758,1,-0.22052528656231918
2022-10-18,93365.9845905304,10117.940307617188,103483.92489814758,1,-0.2219200329833083
2022-10-19,93365.9845905304,9931.179931640625,103297.16452217102,1,-0.2233242559804829
2022-10-20,93365.9845905304,9882.460205078125,103248.44479560852,1,-0.2236905722298339
2022-10-21,93365.9845905304,9994.739624023438,103360.72421455383,1,-0.2228463602744447
2022-10-24,83065.9845905304,20873.617767333984,103939.60235786438,2,-0.21849386313928998
2022-10-25,83065.9845905304,21115.978637695312,104181.96322822571,2,-0.21667158844104595
2022-10-26,83065.9845905304,20952.836837768555,104018.82142829895,2,-0.21789822694003014
2022-10-27,83065.9845905304,21316.541732788086,104382.52632331848,2,-0.2151635848881449
2022-10-28,83065.9845905304,21995.826950073242,105061.81154060364,2,-0.2100561421623267
2022-10-31,72565.9845905304,32588.834365844727,105154.81895637512,3,-0.20935683348161116
2022-11-01,72565.9845905304,32751.939224243164,105317.92381477356,3,-0.20813047274038665
2022-11-02,72565.9845905304,32062.297576904297,104628.28216743469,3,-0.21331578389613282
2022-11-03,72565.9845905304,31966.101402282715,104532.08599281311,3,-0.21403906837196185
2022-11-04,72565.9845905304,31983.86994934082,104549.85453987122,3,-0.2139054693562451
2022-11-07,51740.384981155396,53325.75417327881,105066.1391544342,5,-0.21002360348900262
2022-11-08,51740.384981155396,53401.57077789307,105141.95575904846,5,-0.2094535499152168
2022-11-09,51740.384981155396,52353.313705444336,104093.69868659973,5,-0.21733523616898698
2022-11-10,51740.384981155396,53011.33349609375,104751.71847724915,5,-0.21238768496710958
2022-11-11,51740.384981155396,52753.30771636963,104493.69269752502,5,-0.21432774174766556
2022-11-14,51740.384981155396,52836.20295715332,104576.58793830872,5,-0.21370446498001017
2022-11-15,51740.384981155396,53063.7074508667,104804.0924320221,5,-0.2119938931289822
2022-11-16,51740.384981155396,52243.74498748779,103984.12996864319,5,-0.2181590667739587
2022-11-17,51740.384981155396,52797.252532958984,104537.63751411438,5,-0.21399732732362775
2022-11-18,51740.384981155396,52240.72129821777,103981.10627937317,5,-0.21818180143588617
2022-11-21,41390.384981155396,62123.6463432312,103514.0313243866,6,-0.22169366732160678
2022-11-22,41390.384981155396,62865.18608856201,104255.5710697174,6,-0.21611814222283954
2022-11-23,31173.94531440735,72684.12916946411,103858.07448387146,7,-0.21910685888302295
2022-11-25,31173.94531440735,72741.84798812866,103915.79330253601,7,-0.21867287982234318
2022-11-28,31173.94531440735,71599.09868240356,102773.04399681091,7,-0.22726503887489224
2022-11-29,31173.94531440735,71514.47087478638,102688.41618919373,7,-0.22790134255031125
2022-11-30,31173.94531440735,72893.04814910889,104066.99346351624,7,-0.21753602869900013
2022-12-01,31173.94531440735,72714.02323913574,103887.96855354309,7,-0.21888208989820734
2022-12-02,31173.94531440735,73100.11178970337,104274.05710411072,7,-0.2159791485284549
2022-12-05,31173.94531440735,71760.07899475098,102934.02430915833,7,-0.22605465227383426
2022-12-06,31173.94531440735,70588.467628479,101762.41294288635,7,-0.2348638207908046
2022-12-07,48939.06445503235,53084.01449203491,102023.07894706726,5,-0.232903912562207
2022-12-08,48939.06445503235,52919.929569244385,101858.99402427673,5,-0.23413764225924394
2022-12-09,48939.06445503235,52164.13473892212,101103.19919395447,5,-0.2398203491842792
2022-12-12,48939.06445503235,52568.765575408936,101507.83003044128,5,-0.2367779911734339
2022-12-13,48939.06445503235,52172.08474731445,101111.1492023468,5,-0.23976057427456476
2022-12-14,48939.06445503235,52340.76951980591,101279.83397483826,5,-0.23849225900390258
2022-12-15,48939.06445503235,51153.911266326904,100092.97572135925,5,-0.2474160665578714
2022-12-16,48939.06445503235,51303.5678024292,100242.63225746155,5,-0.2462908217163281
2022-12-19,48939.06445503235,51171.914054870605,100110.97850990295,5,-0.2472807063158814
2022-12-20,48939.06445503235,51386.95639038086,100326.02084541321,5,-0.24566383554599425
2022-12-21,48939.06445503235,51844.326332092285,100783.39078712463,5,-0.24222494018604812
2022-12-22,48939.06445503235,51112.100105285645,100051.164560318,5,-0.24773043834881325
2022-12-23,48939.06445503235,51300.250415802,100239.31487083435,5,-0.24631576464422733
